transaction_id,customer_id,transaction_date,channel,status,amount,cost,gross_profit
T0037210,C007127,2023-03-09,Store,Cancelled,343.5,234.18,109.32
T0017766,C007480,2023-03-09,Mobile,Completed,426.58,190.26,236.32
T0033707,C004367,2023-03-09,Web,Completed,491.73,285.42,206.31
T0047783,C004687,2023-03-09,Partner,Completed,349.47,156.03,193.44000000000003
T0035973,C008731,2023-03-09,Mobile,Completed,441.82,189.05,252.76999999999998
T0004040,C003260,2023-03-09,Partner,Completed,317.95,214.64,103.31
T0005706,C001762,2023-03-09,Web,Completed,390.88,187.77,203.10999999999999
T0004566,C005552,2023-03-09,Web,Completed,319.83,153.15,166.67999999999998
T0011657,C006279,2023-03-09,Store,Completed,196.18,130.02,66.16
T0031838,C008052,2023-03-09,Partner,Completed,396.62,198.01,198.61
T0014047,C006005,2023-03-10,Mobile,Cancelled,353.78,128.54,225.23999999999998
T0026893,C000080,2023-03-10,Web,Completed,468.24,198.32,269.92
T0045648,C002251,2023-03-10,Store,Completed,118.77,59.63,59.13999999999999
T0039663,C007335,2023-03-10,Partner,Completed,244.29,139.31,104.97999999999999
T0027268,C006612,2023-03-10,Mobile,Returned,441.77,157.16,284.61
T0013743,C007619,2023-03-10,Partner,Completed,374.27,144.41,229.85999999999999
T0037281,C002868,2023-03-10,Store,Completed,275.43,156.55,118.88
T0042630,C006691,2023-03-10,Mobile,Completed,275.86,178.76,97.10000000000002
T0045196,C008727,2023-03-10,Web,Completed,433.48,134.07,299.41
T0027853,C008227,2023-03-10,Mobile,Completed,39.66,27.14,12.519999999999996
T0022917,C005803,2023-03-10,Web,Completed,133.55,46.51,87.04000000000002
T0004113,C006580,2023-03-10,Store,Completed,154.53,88.87,65.66
T0019929,C006078,2023-03-10,Store,Completed,46.86,26.47,20.39
T0015162,C005800,2023-03-10,Web,Cancelled,469.36,260.7,208.66000000000003
T0042865,C003278,2023-03-10,Mobile,Completed,211.33,106.6,104.73000000000002
T0033812,C001756,2023-03-10,Mobile,Completed,491.64,279.27,212.37
T0033462,C008951,2023-03-10,Web,Cancelled,399.32,241.57,157.75
T0027792,C009927,2023-03-11,Web,Completed,53.99,36.32,17.67
T0045363,C008694,2023-03-11,Mobile,Completed,340.27,187.7,152.57
T0021761,C005883,2023-03-11,Mobile,Cancelled,362.88,167.12,195.76
T0034530,C009621,2023-03-11,Mobile,Completed,311.78,129.8,181.97999999999996
T0026969,C007634,2023-03-11,Web,Returned,146.64,52.79,93.85
T0041423,C003862,2023-03-11,Mobile,Completed,198.5,69.01,129.49
T0027763,C008646,2023-03-11,Store,Completed,238.85,71.88,166.97
T0048631,C008297,2023-03-11,Web,Completed,306.48,132.01,174.47000000000003
T0018078,C003646,2023-03-11,Web,Returned,277.85,170.59,107.26000000000002
T0034737,C001366,2023-03-11,Store,Completed,206.36,61.92,144.44
T0007336,C001828,2023-03-11,Partner,Completed,488.8,266.48,222.32
T0013308,C002767,2023-03-11,Web,Completed,453.23,152.37,300.86
T0018059,C008334,2023-03-11,Mobile,Cancelled,180.88,103.65,77.22999999999999
T0035441,C005821,2023-03-11,Web,Completed,408.37,216.07,192.3
T0039962,C005575,2023-03-11,Web,Completed,431.19,214.28,216.91
T0003667,C005462,2023-03-11,Web,Completed,49.07,16.18,32.89
T0017845,C003182,2023-03-11,Web,Completed,98.41,46.07,52.339999999999996
T0041051,C009306,2023-03-11,Partner,Completed,267.43,161.15,106.28
T0028462,C001947,2023-03-11,Store,Returned,458.81,179.69,279.12
T0019102,C001270,2023-03-12,Partner,Completed,463.4,189.18,274.21999999999997
T0024685,C005699,2023-03-12,Store,Returned,128.93,49.12,79.81
T0036134,C007967,2023-03-12,Store,Completed,139.72,94.05,45.67
T0003306,C008767,2023-03-12,Partner,Completed,284.29,107.26,177.03000000000003
T0010371,C008157,2023-03-12,Web,Returned,274.62,148.91,125.71000000000001
T0001822,C004857,2023-03-12,Web,Completed,440.11,292.45,147.66000000000003
T0011784,C004778,2023-03-12,Store,Completed,440.52,174.9,265.62
T0042360,C003160,2023-03-12,Web,Returned,441.91,234.12,207.79000000000002
T0020670,C001201,2023-03-12,Web,Completed,378.13,190.22,187.91
T0018504,C002226,2023-03-12,Web,Completed,469.22,228.57,240.65000000000003
T0030688,C008036,2023-03-12,Mobile,Completed,209.54,125.65,83.88999999999999
T0006950,C005031,2023-03-12,Mobile,Returned,494.61,248.85,245.76000000000002
T0017525,C004722,2023-03-12,Mobile,Completed,461.5,268.11,193.39
T0004550,C003093,2023-03-12,Mobile,Completed,305.5,201.35,104.15
T0034711,C005937,2023-03-12,Web,Completed,51.58,33.68,17.9
T0017337,C008464,2023-03-12,Mobile,Completed,454.28,290.23,164.04999999999995
T0044440,C007650,2023-03-13,Mobile,Completed,86.9,49.28,37.620000000000005
T0014818,C003695,2023-03-13,Mobile,Returned,77.6,53.04,24.559999999999995
T0025688,C005919,2023-03-13,Mobile,Completed,380.4,129.39,251.01
T0018706,C001035,2023-03-13,Mobile,Completed,266.88,144.02,122.85999999999999
T0005146,C001289,2023-03-13,Web,Completed,383.46,213.71,169.74999999999997
T0020486,C009118,2023-03-13,Mobile,Returned,483.84,256.2,227.64
T0022101,C009145,2023-03-13,Mobile,Returned,60.3,36.22,24.08
T0034543,C004234,2023-03-13,Partner,Returned,204.85,132.54,72.31
T0032616,C000020,2023-03-13,Store,Completed,295.56,204.64,90.92000000000002
T0001212,C001434,2023-03-13,Store,Completed,439.25,263.02,176.23000000000002
T0018345,C004138,2023-03-13,Web,Completed,294.74,150.98,143.76000000000002
T0007192,C002037,2023-03-13,Store,Returned,67.82,46.51,21.309999999999995
T0036808,C005721,2023-03-13,Web,Completed,394.09,188.37,205.71999999999997
T0023868,C000758,2023-03-13,Store,Completed,154.84,72.66,82.18
T0033515,C003917,2023-03-13,Store,Cancelled,328.1,158.79,169.31000000000003
T0048811,C005907,2023-03-13,Web,Completed,215.59,122.5,93.09
T0042693,C001997,2023-03-13,Web,Completed,415.12,201.99,213.13
T0007980,C004816,2023-03-13,Web,Completed,212.67,109.29,103.37999999999998
T0014269,C009878,2023-03-13,Store,Returned,430.6,240.01,190.59000000000003
T0029985,C003579,2023-03-13,Mobile,Completed,44.91,17.15,27.759999999999998
T0016628,C008162,2023-03-13,Mobile,Completed,273.09,138.32,134.76999999999998
T0033451,C002713,2023-03-14,Web,Completed,39.93,20.85,19.08
T0042642,C001587,2023-03-14,Mobile,Completed,112.54,53.03,59.510000000000005
T0038170,C008882,2023-03-14,Web,Completed,35.54,17.92,17.619999999999997
T0038432,C009102,2023-03-14,Store,Completed,120.48,73.81,46.67
T0001340,C008619,2023-03-14,Web,Completed,258.29,153.03,105.26000000000002
T0042500,C009858,2023-03-14,Web,Completed,422.03,141.74,280.28999999999996
T0021777,C004713,2023-03-14,Partner,Completed,99.18,59.64,39.540000000000006
T0024292,C009918,2023-03-14,Mobile,Returned,248.1,167.01,81.09
T0042318,C008828,2023-03-14,Store,Completed,236.63,106.95,129.68
T0020391,C003085,2023-03-14,Web,Cancelled,218.53,84.46,134.07
T0007209,C008438,2023-03-14,Web,Completed,353.79,111.4,242.39000000000001
T0043178,C004862,2023-03-14,Mobile,Completed,117.92,48.92,69.0
T0006060,C003805,2023-03-14,Web,Completed,76.29,30.05,46.24000000000001
T0041934,C006904,2023-03-14,Mobile,Completed,240.44,123.26,117.17999999999999
T0043428,C002443,2023-03-14,Mobile,Completed,384.3,159.19,225.11
T0015115,C003283,2023-03-15,Web,Completed,90.14,37.26,52.88
T0039447,C005626,2023-03-15,Store,Returned,139.04,91.11,47.92999999999999
T0023446,C004497,2023-03-15,Web,Completed,479.96,267.54,212.41999999999996
T0008418,C008367,2023-03-15,Web,Completed,213.98,64.74,149.24
T0039512,C004736,2023-03-15,Mobile,Completed,295.34,167.94,127.39999999999998
T0008588,C001451,2023-03-15,Store,Completed,173.04,98.07,74.97
T0005760,C009860,2023-03-15,Store,Completed,304.59,197.14,107.44999999999999
T0040066,C002648,2023-03-15,Store,Cancelled,384.9,215.5,169.39999999999998
T0023731,C001454,2023-03-15,Mobile,Completed,76.06,41.37,34.690000000000005
T0040122,C009146,2023-03-15,Web,Completed,240.51,82.18,158.32999999999998
T0044186,C008733,2023-03-15,Mobile,Completed,51.88,19.19,32.69
T0035573,C009413,2023-03-15,Store,Completed,228.23,129.08,99.14999999999998
T0017370,C003389,2023-03-15,Store,Returned,412.48,135.18,277.3
T0010861,C008375,2023-03-15,Store,Completed,63.96,23.69,40.269999999999996
T0006892,C004506,2023-03-15,Web,Completed,482.95,218.19,264.76
T0004961,C009989,2023-03-15,Web,Completed,120.83,69.91,50.92
T0030769,C001157,2023-03-15,Mobile,Returned,111.36,65.64,45.72
T0042788,C001817,2023-03-15,Mobile,Completed,17.34,9.8,7.539999999999999
T0041498,C008279,2023-03-15,Mobile,Returned,370.72,149.62,221.10000000000002
T0049174,C007265,2023-03-15,Web,Completed,72.24,31.9,40.339999999999996
T0013304,C005050,2023-03-16,Store,Cancelled,329.67,230.43,99.24000000000001
T0008404,C000382,2023-03-16,Store,Completed,91.94,51.34,40.599999999999994
T0031945,C006220,2023-03-16,Web,Completed,283.62,192.6,91.02000000000001
T0038517,C000822,2023-03-16,Mobile,Completed,65.81,44.06,21.75
T0045786,C006537,2023-03-16,Web,Completed,60.81,28.64,32.17
T0036899,C007812,2023-03-16,Store,Completed,59.4,21.37,38.03
T0041469,C003199,2023-03-16,Mobile,Returned,132.64,88.27,44.36999999999999
T0014937,C004593,2023-03-16,Web,Completed,321.23,100.02,221.21000000000004
T0038118,C000516,2023-03-16,Partner,Cancelled,120.27,57.55,62.72
T0047079,C008119,2023-03-16,Store,Completed,86.32,25.93,60.38999999999999
T0018614,C005484,2023-03-16,Web,Completed,252.76,137.78,114.97999999999999
T0021559,C007831,2023-03-16,Mobile,Completed,462.19,161.19,301.0
T0015501,C004432,2023-03-16,Web,Completed,132.86,55.42,77.44000000000001
T0011975,C003042,2023-03-16,Web,Completed,278.08,174.55,103.52999999999997
T0040136,C006314,2023-03-16,Web,Completed,36.02,18.15,17.870000000000005
T0015883,C005238,2023-03-16,Mobile,Completed,67.83,32.14,35.69
T0025832,C001654,2023-03-16,Web,Completed,251.83,159.29,92.54000000000002
T0047412,C004895,2023-03-16,Store,Completed,135.16,90.55,44.61
T0045175,C002225,2023-03-16,Web,Completed,100.71,34.5,66.21
T0049989,C003019,2023-03-16,Mobile,Completed,358.28,125.61,232.66999999999996
T0033459,C001188,2023-03-16,Store,Completed,169.35,60.07,109.28
T0038545,C000567,2023-03-17,Web,Completed,108.21,72.66,35.55
T0032467,C006440,2023-03-17,Web,Completed,485.5,336.67,148.82999999999998
T0016358,C008905,2023-03-17,Partner,Completed,492.03,222.19,269.84
T0036986,C001435,2023-03-17,Mobile,Completed,224.54,89.34,135.2
T0008638,C003108,2023-03-17,Mobile,Completed,480.08,149.21,330.87
T0041324,C008995,2023-03-17,Store,Completed,111.22,76.71,34.510000000000005
T0028834,C009136,2023-03-17,Web,Completed,200.7,127.94,72.75999999999999
T0032715,C006449,2023-03-17,Web,Cancelled,130.99,57.57,73.42000000000002
T0036491,C008659,2023-03-17,Mobile,Completed,401.19,138.83,262.36
T0023493,C003728,2023-03-17,Web,Completed,396.6,154.49,242.11
T0022329,C006122,2023-03-17,Mobile,Completed,381.76,130.74,251.01999999999998
T0039557,C007979,2023-03-17,Mobile,Returned,89.82,48.86,40.959999999999994
T0035666,C005737,2023-03-18,Partner,Completed,237.89,155.82,82.07
T0009269,C002203,2023-03-18,Partner,Completed,32.07,17.72,14.350000000000001
T0021027,C005108,2023-03-18,Web,Completed,101.68,39.95,61.730000000000004
T0016507,C007706,2023-03-18,Mobile,Returned,356.53,221.6,134.92999999999998
T0031766,C003864,2023-03-18,Store,Returned,102.42,54.03,48.39
T0048728,C004575,2023-03-18,Web,Completed,178.1,85.74,92.36
T0035098,C007741,2023-03-18,Web,Cancelled,415.85,226.02,189.83
T0024978,C008742,2023-03-18,Web,Completed,340.96,179.44,161.51999999999998
T0049097,C009885,2023-03-18,Mobile,Cancelled,270.89,169.56,101.32999999999998
T0009283,C001343,2023-03-18,Mobile,Completed,243.53,135.44,108.09
T0023441,C006418,2023-03-18,Web,Completed,112.07,57.38,54.68999999999999
T0022363,C004450,2023-03-18,Web,Completed,307.05,203.79,103.26000000000002
T0004711,C006803,2023-03-18,Store,Returned,489.12,322.06,167.06
T0013737,C009303,2023-03-18,Mobile,Cancelled,68.79,23.71,45.080000000000005
T0009807,C000519,2023-03-19,Mobile,Completed,457.64,231.52,226.11999999999998
T0000759,C000306,2023-03-19,Mobile,Completed,140.23,70.62,69.60999999999999
T0028815,C003785,2023-03-19,Mobile,Returned,462.34,282.75,179.58999999999997
T0025505,C007878,2023-03-19,Web,Completed,253.22,129.57,123.65
T0005893,C002531,2023-03-19,Web,Completed,30.38,14.31,16.07
T0038564,C001756,2023-03-19,Store,Completed,88.44,40.22,48.22
T0026104,C002305,2023-03-19,Web,Completed,371.24,119.38,251.86
T0031571,C002015,2023-03-19,Mobile,Completed,215.1,142.96,72.13999999999999
T0041245,C006128,2023-03-19,Mobile,Completed,243.38,139.28,104.1
T0023904,C004442,2023-03-19,Mobile,Completed,218.42,71.7,146.71999999999997
T0015239,C006330,2023-03-19,Web,Completed,266.15,173.07,93.07999999999998
T0037872,C005437,2023-03-19,Store,Completed,113.07,68.75,44.31999999999999
T0006863,C000035,2023-03-19,Mobile,Completed,307.14,181.42,125.72
T0032739,C004895,2023-03-19,Partner,Completed,133.89,58.63,75.25999999999999
T0004769,C005810,2023-03-19,Mobile,Completed,34.87,21.81,13.059999999999999
T0006499,C003776,2023-03-19,Store,Completed,81.42,37.29,44.13
T0043211,C001351,2023-03-19,Store,Completed,331.6,116.27,215.33000000000004
T0014573,C009867,2023-03-19,Mobile,Completed,85.97,43.67,42.3
T0028968,C008274,2023-03-19,Web,Completed,144.32,77.66,66.66
T0015136,C002235,2023-03-20,Mobile,Returned,144.68,91.82,52.860000000000014
T0041779,C001178,2023-03-20,Web,Completed,99.35,39.13,60.21999999999999
T0041602,C001015,2023-03-20,Web,Completed,70.25,45.52,24.729999999999997
T0041052,C007361,2023-03-20,Web,Completed,130.86,81.67,49.19000000000001
T0045591,C009272,2023-03-20,Mobile,Completed,236.88,89.69,147.19
T0043912,C002948,2023-03-20,Store,Completed,346.88,204.21,142.67
T0020919,C007212,2023-03-20,Partner,Completed,307.77,135.69,172.07999999999998
T0049331,C008744,2023-03-20,Mobile,Completed,121.43,66.46,54.97000000000001
T0034160,C007084,2023-03-20,Mobile,Completed,191.83,73.58,118.25000000000001
T0047776,C002777,2023-03-20,Mobile,Completed,193.57,109.96,83.61
T0031909,C001637,2023-03-21,Mobile,Completed,343.46,224.49,118.96999999999997
T0005159,C006993,2023-03-21,Mobile,Completed,218.49,110.31,108.18
T0049448,C004310,2023-03-21,Mobile,Completed,427.47,225.45,202.02000000000004
T0030780,C009822,2023-03-21,Web,Completed,224.15,149.43,74.72
T0000628,C005319,2023-03-21,Web,Completed,288.86,127.14,161.72000000000003
T0024626,C005386,2023-03-21,Store,Completed,215.71,136.53,79.18
T0014933,C002851,2023-03-21,Web,Completed,60.79,22.67,38.12
T0043632,C005769,2023-03-21,Mobile,Completed,251.83,102.59,149.24
T0045357,C001633,2023-03-21,Web,Completed,405.71,224.16,181.54999999999998
T0025252,C002223,2023-03-21,Web,Completed,385.69,156.9,228.79
T0043782,C009037,2023-03-21,Partner,Returned,269.16,175.09,94.07000000000002
T0021607,C000462,2023-03-21,Web,Completed,295.0,167.94,127.06
T0026071,C001638,2023-03-21,Store,Cancelled,76.72,29.38,47.34
T0004240,C008189,2023-03-21,Web,Completed,158.99,95.79,63.2
T0012042,C009779,2023-03-21,Web,Returned,301.7,102.4,199.29999999999998
T0028732,C004863,2023-03-21,Store,Completed,61.17,40.49,20.68
T0027319,C002055,2023-03-21,Store,Completed,169.29,88.76,80.52999999999999
T0033110,C005320,2023-03-21,Web,Completed,368.18,242.05,126.13
T0020758,C003821,2023-03-22,Web,Completed,405.21,165.13,240.07999999999998
T0030498,C005769,2023-03-22,Store,Returned,276.98,189.45,87.53000000000003
T0029168,C009256,2023-03-22,Store,Completed,338.78,155.45,183.32999999999998
T0013782,C002076,2023-03-22,Web,Completed,412.24,153.43,258.81
T0016128,C009047,2023-03-22,Partner,Completed,197.09,92.87,104.22
T0014930,C001140,2023-03-22,Partner,Completed,485.7,182.75,302.95
T0020069,C000228,2023-03-22,Web,Completed,20.32,10.48,9.84
T0049589,C006075,2023-03-22,Web,Completed,276.32,99.81,176.51
T0018787,C005498,2023-03-22,Web,Cancelled,417.65,270.54,147.10999999999996
T0037676,C006867,2023-03-22,Store,Completed,405.36,263.82,141.54000000000002
T0002243,C004773,2023-03-22,Store,Returned,107.36,72.35,35.010000000000005
T0046847,C001185,2023-03-22,Store,Returned,13.86,5.39,8.469999999999999
T0015324,C005403,2023-03-22,Mobile,Completed,165.39,111.03,54.359999999999985
T0040623,C008016,2023-03-22,Web,Completed,228.09,137.87,90.22
T0019420,C009823,2023-03-22,Web,Completed,173.56,112.86,60.7
T0034763,C006493,2023-03-22,Web,Completed,189.67,73.65,116.01999999999998
T0010552,C002416,2023-03-22,Web,Completed,304.77,194.05,110.71999999999997
T0037825,C002804,2023-03-22,Mobile,Completed,169.04,51.94,117.1
T0006182,C004586,2023-03-22,Mobile,Completed,374.05,229.77,144.28
T0019796,C002192,2023-03-23,Web,Completed,364.39,200.02,164.36999999999998
T0035191,C006483,2023-03-23,Store,Returned,337.24,154.47,182.77
T0013206,C002006,2023-03-23,Store,Completed,59.69,20.05,39.64
T0022496,C006618,2023-03-23,Store,Completed,403.6,178.27,225.33
T0046095,C005875,2023-03-23,Store,Completed,53.03,24.41,28.62
T0031408,C004316,2023-03-23,Partner,Returned,467.15,219.41,247.73999999999998
T0033818,C007946,2023-03-23,Web,Cancelled,62.12,28.39,33.73
T0020687,C009242,2023-03-23,Partner,Completed,496.84,288.83,208.01
T0037860,C000794,2023-03-23,Web,Completed,77.95,32.6,45.35
T0044817,C003239,2023-03-23,Web,Completed,453.82,313.88,139.94
T0009564,C002246,2023-03-23,Store,Completed,127.22,49.33,77.89
T0015179,C001528,2023-03-23,Partner,Completed,392.16,187.07,205.09000000000003
T0019264,C008129,2023-03-23,Mobile,Completed,381.39,259.13,122.25999999999999
T0041680,C008651,2023-03-23,Mobile,Completed,182.69,120.15,62.53999999999999
T0017887,C000307,2023-03-23,Mobile,Completed,499.18,276.18,223.0
T0047434,C003244,2023-03-23,Mobile,Completed,279.59,178.27,101.31999999999996
T0036504,C005585,2023-03-24,Web,Completed,173.69,119.88,53.81
T0028578,C003648,2023-03-24,Web,Completed,50.63,34.15,16.480000000000004
T0024156,C003200,2023-03-24,Web,Completed,181.97,116.28,65.69
T0027472,C006839,2023-03-24,Web,Completed,322.95,103.9,219.04999999999998
T0049350,C000596,2023-03-24,Mobile,Completed,332.87,203.95,128.92000000000002
T0025915,C008810,2023-03-24,Mobile,Completed,307.67,211.9,95.77000000000001
T0000450,C007816,2023-03-24,Store,Completed,305.54,119.45,186.09000000000003
T0023410,C009140,2023-03-24,Web,Completed,413.96,167.05,246.90999999999997
T0046916,C005435,2023-03-24,Web,Completed,119.18,49.45,69.73
T0022977,C007930,2023-03-24,Mobile,Completed,100.08,51.82,48.26
T0016393,C003677,2023-03-24,Mobile,Completed,48.47,15.58,32.89
T0023892,C002756,2023-03-24,Store,Returned,33.89,17.66,16.23
T0041768,C008441,2023-03-24,Mobile,Completed,185.37,75.81,109.56
T0033099,C004356,2023-03-24,Web,Completed,323.55,216.18,107.37
T0030752,C002350,2023-03-24,Mobile,Completed,28.61,15.55,13.059999999999999
T0019624,C000325,2023-03-24,Web,Completed,322.96,137.15,185.80999999999997
T0046433,C008640,2023-03-24,Mobile,Completed,204.41,83.74,120.67
T0014418,C006790,2023-03-24,Web,Completed,313.83,165.16,148.67
T0007570,C006960,2023-03-24,Mobile,Completed,151.23,61.29,89.94
T0016435,C008738,2023-03-24,Mobile,Completed,188.7,59.22,129.48
T0005160,C003791,2023-03-25,Mobile,Cancelled,86.73,52.11,34.620000000000005
T0033683,C006220,2023-03-25,Web,Completed,123.02,43.43,79.59
T0004207,C003709,2023-03-25,Partner,Returned,87.1,32.8,54.3
T0024248,C002515,2023-03-25,Web,Completed,258.0,132.15,125.85
T0011328,C000238,2023-03-25,Partner,Completed,116.79,57.95,58.84
T0047966,C008665,2023-03-25,Mobile,Completed,112.4,57.21,55.190000000000005
T0044813,C008116,2023-03-25,Mobile,Completed,154.76,99.29,55.469999999999985
T0014800,C002666,2023-03-25,Web,Completed,359.23,176.17,183.06000000000003
T0048362,C009759,2023-03-25,Web,Completed,373.0,245.54,127.46000000000001
T0014850,C005724,2023-03-25,Mobile,Returned,230.0,144.66,85.34
T0018500,C007530,2023-03-25,Web,Completed,368.47,257.79,110.68
T0025337,C008080,2023-03-25,Web,Completed,367.32,111.56,255.76
T0026967,C006908,2023-03-25,Web,Returned,206.79,78.3,128.49
T0005261,C006720,2023-03-25,Partner,Completed,102.67,62.35,40.32
T0038837,C002505,2023-03-26,Web,Completed,258.71,100.9,157.80999999999997
T0036150,C000204,2023-03-26,Mobile,Completed,62.55,32.43,30.119999999999997
T0019065,C001868,2023-03-26,Web,Completed,148.93,65.38,83.55000000000001
T0044373,C001635,2023-03-26,Web,Completed,30.07,13.47,16.6
T0045306,C002247,2023-03-26,Partner,Completed,480.43,168.69,311.74
T0040468,C001454,2023-03-26,Mobile,Completed,436.36,230.61,205.75
T0046034,C007814,2023-03-26,Mobile,Completed,405.55,225.22,180.33
T0000802,C001710,2023-03-26,Mobile,Completed,21.42,12.39,9.030000000000001
T0022244,C003743,2023-03-26,Web,Completed,274.43,92.41,182.02
T0016917,C000601,2023-03-26,Mobile,Completed,480.07,274.52,205.55
T0002249,C003673,2023-03-26,Web,Returned,41.06,24.36,16.700000000000003
T0032678,C008208,2023-03-26,Mobile,Completed,491.88,149.88,342.0
T0003760,C003526,2023-03-26,Mobile,Completed,220.19,87.57,132.62
T0044295,C000212,2023-03-26,Mobile,Returned,217.31,101.47,115.84
T0019814,C009404,2023-03-26,Mobile,Completed,457.85,195.81,262.04
T0038738,C006383,2023-03-26,Store,Completed,63.92,20.63,43.290000000000006
T0044350,C007527,2023-03-26,Mobile,Completed,379.94,172.99,206.95
T0048141,C007673,2023-03-27,Web,Completed,13.2,6.68,6.52
T0000188,C004921,2023-03-27,Store,Completed,392.58,241.03,151.54999999999998
T0015825,C008805,2023-03-27,Web,Completed,201.43,128.45,72.98000000000002
T0043678,C004053,2023-03-27,Web,Completed,211.42,114.6,96.82
T0034843,C007997,2023-03-27,Mobile,Completed,307.79,158.48,149.31000000000003
T0029155,C001110,2023-03-27,Mobile,Completed,472.07,160.74,311.33
T0002590,C005593,2023-03-27,Store,Cancelled,84.11,35.99,48.12
T0011560,C009999,2023-03-27,Web,Completed,497.58,304.73,192.84999999999997
T0045853,C007544,2023-03-27,Mobile,Completed,129.86,60.82,69.04000000000002
T0049842,C002554,2023-03-27,Web,Completed,469.2,220.44,248.76
T0044924,C005871,2023-03-27,Web,Completed,95.0,44.64,50.36
T0005723,C000472,2023-03-27,Web,Completed,240.02,103.15,136.87
T0049600,C004887,2023-03-27,Partner,Completed,151.2,53.94,97.25999999999999
T0000552,C004896,2023-03-27,Web,Completed,443.7,212.82,230.88
T0006536,C009226,2023-03-27,Web,Completed,125.14,47.84,77.3
T0039041,C007109,2023-03-27,Store,Completed,74.15,45.18,28.970000000000006
T0028063,C002173,2023-03-27,Mobile,Completed,41.81,13.12,28.690000000000005
T0026243,C009933,2023-03-27,Store,Completed,150.39,94.37,56.01999999999998
T0045226,C001269,2023-03-27,Mobile,Completed,406.13,156.01,250.12
T0010434,C003064,2023-03-27,Store,Completed,186.46,116.6,69.86000000000001
T0045439,C009656,2023-03-28,Mobile,Returned,322.54,179.27,143.27
T0039444,C001304,2023-03-28,Web,Completed,279.2,174.34,104.85999999999999
T0013177,C004049,2023-03-28,Mobile,Cancelled,35.59,13.97,21.620000000000005
T0043065,C002481,2023-03-28,Mobile,Cancelled,478.3,184.42,293.88
T0015348,C004619,2023-03-28,Web,Cancelled,259.0,95.02,163.98000000000002
T0049401,C009539,2023-03-28,Web,Completed,305.06,194.39,110.67000000000002
T0028233,C009889,2023-03-28,Web,Completed,398.13,192.91,205.22
T0010336,C008422,2023-03-28,Web,Completed,128.87,47.81,81.06
T0029266,C000081,2023-03-28,Web,Completed,118.27,36.5,81.77
T0023285,C009598,2023-03-28,Mobile,Completed,323.6,130.8,192.8
T0027900,C005822,2023-03-28,Store,Completed,300.56,122.44,178.12
T0015048,C003813,2023-03-28,Mobile,Completed,265.46,168.58,96.87999999999997
T0029782,C005252,2023-03-28,Web,Completed,367.67,244.96,122.71000000000001
T0026123,C001665,2023-03-28,Mobile,Completed,68.86,47.26,21.6
T0007022,C008003,2023-03-28,Mobile,Returned,303.91,166.59,137.32000000000002
T0035841,C009667,2023-03-28,Store,Returned,312.5,147.22,165.28
T0017669,C009321,2023-03-28,Mobile,Completed,187.77,63.52,124.25
T0026860,C003678,2023-03-29,Web,Completed,32.46,11.8,20.66
T0034776,C009001,2023-03-29,Mobile,Completed,241.4,117.57,123.83000000000001
T0030080,C005377,2023-03-29,Web,Completed,137.63,52.68,84.94999999999999
T0029284,C008148,2023-03-29,Store,Completed,336.85,120.22,216.63000000000002
T0012057,C004876,2023-03-29,Web,Completed,379.52,202.77,176.74999999999997
T0011483,C006234,2023-03-29,Web,Completed,294.73,96.61,198.12
T0024755,C000077,2023-03-29,Mobile,Completed,32.97,18.14,14.829999999999998
T0007837,C000996,2023-03-29,Mobile,Cancelled,281.15,160.58,120.56999999999996
T0043868,C000519,2023-03-29,Mobile,Completed,343.88,140.57,203.31
T0036432,C005760,2023-03-29,Web,Cancelled,145.99,84.74,61.250000000000014
T0041493,C002779,2023-03-29,Web,Completed,76.07,35.27,40.79999999999999
T0030625,C005574,2023-03-29,Mobile,Completed,45.01,30.54,14.469999999999999
T0009997,C009648,2023-03-29,Mobile,Returned,230.56,126.41,104.15
T0026965,C008868,2023-03-30,Mobile,Completed,18.11,10.44,7.67
T0022562,C008654,2023-03-30,Web,Completed,297.03,138.81,158.21999999999997
T0006233,C009772,2023-03-30,Web,Completed,445.72,155.58,290.14
T0014137,C007256,2023-03-30,Mobile,Completed,333.47,136.66,196.81000000000003
T0012184,C005193,2023-03-30,Store,Completed,47.56,24.75,22.810000000000002
T0033791,C003370,2023-03-30,Web,Completed,433.43,155.43,278.0
T0031892,C001587,2023-03-30,Web,Completed,201.31,92.33,108.98
T0011147,C002873,2023-03-30,Mobile,Completed,374.89,135.75,239.14
T0010338,C002235,2023-03-30,Partner,Completed,457.67,266.64,191.03000000000003
T0005677,C003187,2023-03-30,Web,Completed,484.28,192.34,291.93999999999994
T0033318,C000566,2023-03-30,Mobile,Completed,389.25,117.69,271.56
T0020193,C003573,2023-03-30,Mobile,Completed,355.68,228.57,127.11000000000001
T0047900,C006318,2023-03-30,Store,Completed,245.86,122.3,123.56000000000002
T0017198,C002082,2023-03-30,Web,Completed,233.08,159.08,74.0
T0033757,C005986,2023-03-30,Partner,Completed,101.63,64.3,37.33
T0035546,C004292,2023-03-30,Mobile,Returned,150.72,63.2,87.52
T0006739,C006349,2023-03-30,Mobile,Completed,204.73,140.07,64.66
T0006407,C003485,2023-03-30,Partner,Completed,91.17,51.92,39.25
T0049940,C000749,2023-03-30,Mobile,Returned,373.67,124.99,248.68
T0003191,C002303,2023-03-30,Mobile,Completed,232.0,160.69,71.31
